Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-09-22T03:21:47.250Z","Included","claude-4-sonnet-thinking","Yes","724","0","410877","138","411739","0.03"
"2025-09-22T03:21:38.119Z","Errored, Not Charged","claude-4-sonnet-thinking","Yes","392","0","410485","379","411256","0.03"
"2025-09-22T03:21:27.284Z","Included","claude-4-sonnet-thinking","Yes","729","0","409756","334","410819","0.03"
"2025-09-22T03:21:17.287Z","Included","claude-4-sonnet-thinking","Yes","725","0","409031","390","410146","0.03"
"2025-09-22T03:20:49.063Z","Included","claude-4-sonnet-thinking","Yes","3523","0","405508","431","409462","0.03"
"2025-09-22T03:20:40.551Z","Included","claude-4-sonnet-thinking","Yes","75","110","405433","1775","407393","0.04"
"2025-09-22T03:20:01.918Z","Errored, Not Charged","claude-4-sonnet-thinking","Yes","0","0","0","0","0","0.00"
"2025-09-22T03:19:46.532Z","Included","claude-4-sonnet-thinking","Yes","300","396","405133","11","405840","0.03"
"2025-09-22T03:18:28.826Z","Included","claude-4-sonnet-thinking","Yes","365","382","404768","224","405739","0.03"
"2025-09-22T03:18:05.981Z","Included","claude-4-sonnet-thinking","Yes","1560","385","403208","225","405378","0.03"
"2025-09-22T03:17:57.002Z","Included","claude-4-sonnet-thinking","Yes","580","0","402628","126","403334","0.03"
"2025-09-22T03:17:33.435Z","Included","claude-4-sonnet-thinking","Yes","5742","386","396886","370","403384","0.03"
"2025-09-22T03:17:18.859Z","Included","claude-4-sonnet-thinking","Yes","1590","0","395296","155","397041","0.03"
"2025-09-22T03:17:17.705Z","Included","auto","No","74055","0","873679","1814","949548","0.32"
"2025-09-22T03:17:11.670Z","Included","claude-4-sonnet-thinking","Yes","567","0","394729","823","396119","0.03"
"2025-09-22T03:16:55.874Z","Errored, Not Charged","claude-4-sonnet-thinking","Yes","1063","0","393666","121","394850","0.03"
"2025-09-22T03:16:47.295Z","Included","claude-4-sonnet-thinking","Yes","751","0","392915","998","394664","0.03"
"2025-09-22T03:16:38.003Z","Included","claude-4-sonnet-thinking","Yes","18","36","392897","269","393220","0.03"
"2025-09-22T03:15:54.967Z","Errored, Not Charged","claude-4-sonnet-thinking","Yes","0","0","0","0","0","0.00"
"2025-09-22T03:15:33.854Z","Included","claude-4-sonnet-thinking","Yes","2278","392","390619","134","393423","0.03"
"2025-09-22T03:14:31.476Z","Included","claude-4-sonnet-thinking","Yes","290","381","390329","207","391207","0.03"
"2025-09-22T03:14:16.591Z","Included","claude-4-sonnet-thinking","Yes","1026","393","389303","150","390872","0.03"
"2025-09-22T03:14:05.482Z","Included","claude-4-sonnet-thinking","Yes","750","0","388553","131","389434","0.03"
"2025-09-22T03:13:44.502Z","Included","claude-4-sonnet-thinking","Yes","1600","392","386953","442","389387","0.03"
"2025-09-22T03:13:34.271Z","Included","claude-4-sonnet-thinking","Yes","783","0","386170","130","387083","0.03"
"2025-09-22T03:13:25.867Z","Included","claude-4-sonnet-thinking","Yes","362","0","385808","471","386641","0.03"
"2025-09-22T03:13:18.085Z","Included","claude-4-sonnet-thinking","Yes","303","0","385505","135","385943","0.03"
"2025-09-22T03:12:27.665Z","Included","claude-4-sonnet-thinking","Yes","328","410","385177","138","386053","0.03"
"2025-09-22T03:11:38.212Z","Included","claude-4-sonnet-thinking","Yes","226","422","384951","153","385752","0.03"
"2025-09-22T03:11:28.167Z","Included","claude-4-sonnet-thinking","Yes","373","472","384578","162","385585","0.03"
"2025-09-22T03:10:16.472Z","Included","claude-4-sonnet-thinking","Yes","289","381","384289","260","385219","0.03"
"2025-09-22T03:10:01.661Z","Included","claude-4-sonnet-thinking","Yes","1002","384","383287","149","384822","0.03"
"2025-09-22T03:09:52.152Z","Included","claude-4-sonnet-thinking","Yes","658","0","382629","123","383410","0.03"
"2025-09-22T03:09:35.950Z","Included","claude-4-sonnet-thinking","Yes","4996","386","377633","403","383418","0.03"
"2025-09-22T03:09:26.343Z","Included","claude-4-sonnet-thinking","Yes","704","0","376929","124","377757","0.03"
"2025-09-22T03:09:08.528Z","Included","claude-4-sonnet-thinking","Yes","9022","381","367907","443","377753","0.04"
"2025-09-22T03:08:03.626Z","Included","claude-4-sonnet-thinking","Yes","288","380","367619","174","368461","0.03"
"2025-09-22T03:07:49.369Z","Included","claude-4-sonnet-thinking","Yes","1024","389","366595","148","368156","0.03"
"2025-09-22T03:07:42.823Z","Included","claude-4-sonnet-thinking","Yes","435","0","366160","130","366725","0.03"
"2025-09-22T03:07:34.057Z","Included","claude-4-sonnet-thinking","Yes","481","0","365679","227","366387","0.03"
"2025-09-22T03:07:18.240Z","Included","claude-4-sonnet-thinking","Yes","8751","389","356928","289","366357","0.03"
"2025-09-22T03:07:10.117Z","Included","claude-4-sonnet-thinking","Yes","477","0","356451","130","357058","0.03"
"2025-09-22T03:07:02.122Z","Included","claude-4-sonnet-thinking","Yes","531","0","355920","267","356718","0.03"
"2025-09-22T03:06:46.667Z","Included","claude-4-sonnet-thinking","Yes","8984","388","346936","337","356645","0.03"
"2025-09-22T03:05:36.345Z","Included","claude-4-sonnet-thinking","Yes","290","381","346646","181","347498","0.03"
"2025-09-22T03:05:21.805Z","Included","claude-4-sonnet-thinking","Yes","1006","385","345640","150","347181","0.03"
"2025-09-22T03:05:11.706Z","Included","claude-4-sonnet-thinking","Yes","705","0","344935","125","345765","0.03"
"2025-09-22T03:04:56.837Z","Included","claude-4-sonnet-thinking","Yes","1534","383","343401","408","345726","0.03"
"2025-09-22T03:04:46.500Z","Included","claude-4-sonnet-thinking","Yes","722","0","342679","123","343524","0.03"
"2025-09-22T03:04:32.617Z","Included","claude-4-sonnet-thinking","Yes","954","0","341725","420","343099","0.03"
"2025-09-22T03:04:21.964Z","Included","claude-4-sonnet-thinking","Yes","311","397","341414","757","342879","0.03"
"2025-09-22T03:04:10.826Z","Included","claude-4-sonnet-thinking","Yes","278","397","341136","200","342011","0.03"
"2025-09-22T03:02:35.657Z","Included","claude-4-sonnet-thinking","Yes","297","383","340839","197","341716","0.03"
"2025-09-22T03:02:14.418Z","Included","claude-4-sonnet-thinking","Yes","1578","383","339261","157","341379","0.03"
"2025-09-22T03:02:00.067Z","Included","claude-4-sonnet-thinking","Yes","1756","0","337505","144","339405","0.03"
"2025-09-22T03:01:53.141Z","Included","claude-4-sonnet-thinking","Yes","608","0","336897","796","338301","0.03"
"2025-09-22T03:01:45.986Z","Included","claude-4-sonnet-thinking","Yes","673","0","336224","162","337059","0.03"
"2025-09-22T03:01:39.864Z","Included","claude-4-sonnet-thinking","Yes","124","0","336100","128","336352","0.02"
"2025-09-22T03:01:34.445Z","Included","claude-4-sonnet-thinking","Yes","121","0","335979","94","336194","0.02"
"2025-09-22T03:01:27.517Z","Included","claude-4-sonnet-thinking","Yes","230","0","335749","91","336070","0.02"
"2025-09-22T03:01:19.266Z","Included","claude-4-sonnet-thinking","Yes","475","0","335274","196","335945","0.03"
"2025-09-22T03:01:00.783Z","Included","claude-4-sonnet-thinking","Yes","2024","386","333250","289","335949","0.03"
"2025-09-22T03:00:10.421Z","Included","claude-4-sonnet-thinking","Yes","394","420","332856","136","333806","0.02"
"2025-09-22T02:59:11.780Z","Included","claude-4-sonnet-thinking","Yes","272","382","332584","227","333465","0.02"
"2025-09-22T02:59:03.964Z","Included","claude-4-sonnet-thinking","Yes","234","379","332350","132","333095","0.02"
"2025-09-22T02:58:58.238Z","Included","claude-4-sonnet-thinking","Yes","105","26","332245","118","332494","0.02"
"2025-09-22T02:56:00.987Z","Included","claude-4-sonnet-thinking","Yes","288","23","331957","79","332347","0.02"
"2025-09-22T02:55:10.795Z","Included","claude-4-sonnet-thinking","Yes","448","18","331509","267","332242","0.03"
"2025-09-22T02:54:10.102Z","Included","claude-4-sonnet-thinking","Yes","522","620","330987","455","332584","0.03"
"2025-09-22T02:54:04.334Z","Included","claude-4-sonnet-thinking","Yes","444","28","330543","384","331399","0.03"
"2025-09-22T02:53:04.857Z","Included","claude-4-sonnet-thinking","Yes","831","893","329712","484","331920","0.03"
"2025-09-22T02:52:56.742Z","Included","claude-4-sonnet-thinking","Yes","269","373","329443","731","330816","0.03"
"2025-09-22T02:52:49.418Z","Included","claude-4-sonnet-thinking","Yes","993","18","328450","140","329601","0.03"
"2025-09-22T02:51:24.166Z","Included","claude-4-sonnet-thinking","Yes","1048","1146","327402","1000","330596","0.03"
"2025-09-22T02:51:11.376Z","Included","claude-4-sonnet-thinking","Yes","1206","508","326196","994","328904","0.03"
"2025-09-22T02:50:47.951Z","Included","claude-4-sonnet-thinking","Yes","1018","1143","325178","285","327624","0.03"
"2025-09-22T02:50:35.099Z","Included","claude-4-sonnet-thinking","Yes","645","3913","324533","1418","330509","0.03"
"2025-09-22T02:50:29.811Z","Included","claude-4-sonnet-thinking","Yes","350","20","324183","94","324647","0.02"
"2025-09-22T02:49:49.088Z","Included","claude-4-sonnet-thinking","Yes","501","370","323682","357","324910","0.03"
"2025-09-22T02:49:43.976Z","Included","claude-4-sonnet-thinking","Yes","325","57","323357","109","323848","0.02"
"2025-09-22T02:46:12.496Z","Included","claude-4-sonnet-thinking","Yes","399","469","322958","332","324158","0.02"
"2025-09-22T02:45:11.155Z","Included","claude-4-sonnet-thinking","Yes","294","382","322664","282","323622","0.02"
"2025-09-22T02:45:04.845Z","Included","claude-4-sonnet-thinking","Yes","142","0","322522","144","322808","0.02"
"2025-09-22T02:44:56.042Z","Included","claude-4-sonnet-thinking","Yes","1855","364","320667","117","323003","0.03"
"2025-09-22T02:44:46.692Z","Included","claude-4-sonnet-thinking","Yes","524","0","320143","116","320783","0.02"
"2025-09-22T02:44:39.866Z","Included","claude-4-sonnet-thinking","Yes","449","0","319694","278","320421","0.02"
"2025-09-22T02:44:33.244Z","Included","claude-4-sonnet-thinking","Yes","410","0","319284","133","319827","0.02"
"2025-09-22T02:44:25.347Z","Included","claude-4-sonnet-thinking","Yes","380","0","318904","303","319587","0.02"
"2025-09-22T02:44:18.596Z","Included","claude-4-sonnet-thinking","Yes","242","0","318662","143","319047","0.02"
"2025-09-22T02:44:11.624Z","Included","claude-4-sonnet-thinking","Yes","289","0","318373","143","318805","0.02"
"2025-09-22T02:44:02.068Z","Included","claude-4-sonnet-thinking","Yes","704","0","317669","112","318485","0.02"
"2025-09-22T02:43:56.730Z","Included","claude-4-sonnet-thinking","Yes","57","25","317612","359","318053","0.02"
"2025-09-22T02:43:17.261Z","Errored, Not Charged","claude-4-sonnet-thinking","Yes","0","0","0","0","0","0.00"
"2025-09-22T02:42:59.600Z","Included","claude-4-sonnet-thinking","Yes","2062","386","315550","173","318171","0.03"
"2025-09-22T02:42:52.791Z","Included","claude-4-sonnet-thinking","Yes","119","0","315431","164","315714","0.02"
"2025-09-22T02:42:45.942Z","Included","claude-4-sonnet-thinking","Yes","150","0","315281","89","315520","0.02"
"2025-09-22T02:42:39.736Z","Included","claude-4-sonnet-thinking","Yes","171","0","315110","120","315401","0.02"
"2025-09-22T02:42:33.023Z","Included","claude-4-sonnet-thinking","Yes","448","0","314662","141","315251","0.02"
"2025-09-22T02:42:20.923Z","Included","claude-4-sonnet-thinking","Yes","390","467","314272","116","315245","0.02"
"2025-09-22T02:41:22.199Z","Included","claude-4-sonnet-thinking","Yes","307","384","313965","271","314927","0.02"
"2025-09-22T02:41:12.356Z","Included","claude-4-sonnet-thinking","Yes","1849","364","312116","161","314490","0.02"
"2025-09-22T02:41:03.195Z","Included","claude-4-sonnet-thinking","Yes","463","0","311653","119","312235","0.02"
"2025-09-22T02:40:52.501Z","Included","claude-4-sonnet-thinking","Yes","1066","0","310587","259","311912","0.02"
"2025-09-22T02:40:44.424Z","Included","claude-4-sonnet-thinking","Yes","426","0","310161","593","311180","0.02"
"2025-09-22T02:40:39.142Z","Included","claude-4-sonnet-thinking","Yes","177","0","309984","134","310295","0.02"
"2025-09-22T02:40:29.321Z","Included","claude-4-sonnet-thinking","Yes","476","0","309508","147","310131","0.02"
"2025-09-22T02:40:21.428Z","Included","claude-4-sonnet-thinking","Yes","202","371","309306","140","310019","0.02"
"2025-09-22T02:40:15.003Z","Included","claude-4-sonnet-thinking","Yes","282","374","309024","119","309799","0.02"
"2025-09-22T02:40:08.726Z","Included","claude-4-sonnet-thinking","Yes","180","366","308844","148","309538","0.02"
"2025-09-22T02:39:58.505Z","Included","claude-4-sonnet-thinking","Yes","2211","380","306633","116","309340","0.02"
"2025-09-22T02:39:51.283Z","Included","claude-4-sonnet-thinking","Yes","227","406","306406","125","307164","0.02"
"2025-09-22T02:39:44.188Z","Included","claude-4-sonnet-thinking","Yes","821","408","305585","146","306960","0.02"
"2025-09-22T02:39:38.994Z","Included","claude-4-sonnet-thinking","Yes","28","68","305557","139","305792","0.02"
"2025-09-22T02:38:55.492Z","Errored, Not Charged","claude-4-sonnet-thinking","Yes","0","0","0","0","0","0.00"
"2025-09-22T02:38:49.300Z","Included","claude-4-sonnet-thinking","Yes","180","364","305377","365","306286","0.02"
"2025-09-22T02:38:42.303Z","Included","claude-4-sonnet-thinking","Yes","416","403","304961","116","305896","0.02"
"2025-09-22T02:38:34.348Z","Included","claude-4-sonnet-thinking","Yes","410","399","304551","144","305504","0.02"
"2025-09-22T02:38:27.133Z","Included","claude-4-sonnet-thinking","Yes","89","51","304462","171","304773","0.02"
"2025-09-22T02:37:50.578Z","Errored, Not Charged","claude-4-sonnet-thinking","No","0","403","0","10","413","0.000"
"2025-09-22T02:37:40.698Z","Included","claude-4-sonnet-thinking","Yes","0","55","304462","171","304688","0.02"
"2025-09-22T02:37:17.085Z","Errored, Not Charged","claude-4-sonnet-thinking","Yes","0","0","0","0","0","0.00"
"2025-09-22T02:37:01.881Z","Errored, Not Charged","claude-4-sonnet-thinking","Yes","135","0","304462","1","304598","0.02"
"2025-09-22T02:36:56.434Z","Included","claude-4-sonnet-thinking","Yes","311","0","304151","111","304573","0.02"
"2025-09-22T02:36:51.572Z","Included","claude-4-sonnet-thinking","Yes","117","0","304034","126","304277","0.02"
"2025-09-22T02:36:43.010Z","Included","claude-4-sonnet-thinking","Yes","266","0","303768","87","304121","0.02"
"2025-09-22T02:36:36.041Z","Included","claude-4-sonnet-thinking","Yes","477","0","303291","232","304000","0.02"
"2025-09-22T02:36:29.301Z","Included","claude-4-sonnet-thinking","Yes","757","0","302534","166","303457","0.02"
"2025-09-22T02:36:13.864Z","Included","claude-4-sonnet-thinking","Yes","2786","0","299748","161","302695","0.02"
"2025-09-22T02:36:08.566Z","Included","claude-4-sonnet-thinking","Yes","328","0","299420","107","299855","0.02"
"2025-09-22T02:36:02.979Z","Included","claude-4-sonnet-thinking","Yes","8","22","299412","144","299586","0.02"
"2025-09-22T02:35:27.703Z","Errored, Not Charged","claude-4-sonnet-thinking","Yes","0","0","0","0","0","0.00"
"2025-09-22T02:35:18.029Z","Included","claude-4-sonnet-thinking","Yes","588","0","298824","116","299528","0.02"
"2025-09-22T02:35:02.811Z","Included","claude-4-sonnet-thinking","Yes","1307","0","297517","139","298963","0.02"
"2025-09-22T02:34:57.160Z","Included","claude-4-sonnet-thinking","Yes","7","69","297510","763","298349","0.02"
"2025-09-22T02:34:20.280Z","Errored, Not Charged","claude-4-sonnet-thinking","No","0","396","0","10","406","0.000"
"2025-09-22T02:34:10.927Z","Included","claude-4-sonnet-thinking","Yes","734","0","296776","148","297658","0.02"
"2025-09-22T02:32:46.221Z","Included","claude-4-sonnet-thinking","Yes","287","379","296489","216","297371","0.02"
"2025-09-22T02:32:32.434Z","Included","claude-4-sonnet-thinking","Yes","1027","394","295462","147","297030","0.02"
"2025-09-22T02:32:23.460Z","Included","claude-4-sonnet-thinking","Yes","838","0","294624","132","295594","0.02"
"2025-09-22T02:32:07.826Z","Included","claude-4-sonnet-thinking","Yes","8866","394","285758","468","295486","0.03"
"2025-09-22T02:31:56.487Z","Included","claude-4-sonnet-thinking","Yes","1358","0","284400","132","285890","0.02"
"2025-09-22T02:31:50.274Z","Included","claude-4-sonnet-thinking","Yes","393","0","284007","705","285105","0.02"
"2025-09-22T02:31:30.708Z","Included","claude-4-sonnet-thinking","Yes","2126","395","281881","145","284547","0.02"
"2025-09-22T02:30:04.641Z","Included","claude-4-sonnet-thinking","Yes","293","379","281588","172","282432","0.02"
"2025-09-22T02:29:44.544Z","Included","claude-4-sonnet-thinking","Yes","1617","394","279971","153","282135","0.02"
"2025-09-22T02:29:35.835Z","Included","claude-4-sonnet-thinking","Yes","714","0","279257","132","280103","0.02"
"2025-09-22T02:29:30.193Z","Included","claude-4-sonnet-thinking","Yes","471","0","278786","378","279635","0.02"
"2025-09-22T02:29:10.330Z","Included","claude-4-sonnet-thinking","Yes","2152","397","276634","133","279316","0.02"
"2025-09-22T02:27:51.569Z","Included","claude-4-sonnet-thinking","Yes","246","411","276388","167","277212","0.02"
"2025-09-22T02:26:31.288Z","Included","claude-4-sonnet-thinking","Yes","276","419","276112","179","276986","0.02"
"2025-09-22T02:24:50.601Z","Included","claude-4-sonnet-thinking","Yes","288","381","275824","189","276682","0.02"
"2025-09-22T02:24:46.391Z","Included","claude-4-sonnet-thinking","Yes","0","16","275824","121","275961","0.02"
